opportunity_id,sales_agent_id,product_id,account_id,deal_stage,engage_date,close_date,close_value
DQ7GS2BN,29,4,,Engaging,2017-04-02,,
T8WC5X1B,29,0,43,Lost,2017-04-02,2017-04-14,0.0
HO6M5P37,29,1,20,Won,2017-04-02,2017-04-09,5693.0
D5VY17OP,31,1,,Engaging,2017-04-02,,
0J21WQH1,31,5,20,Lost,2017-04-02,2017-04-14,0.0
N88UFF5K,30,0,45,Lost,2017-04-02,2017-04-03,0.0
OV08QE7X,30,0,9,Won,2017-04-02,2017-04-10,488.0
WJLJIWYS,30,0,57,Won,2017-04-02,2017-05-20,605.0
BED55OSG,26,1,,Engaging,2017-04-02,,
QJ25CASO,26,4,76,Lost,2017-04-02,2017-05-15,0.0
GJQXUDI3,6,5,24,Won,2017-04-02,2017-04-11,949.0
OOGOZGGV,33,5,21,Won,2017-04-02,2017-04-04,882.0
C9XJ9KHD,33,5,31,Won,2017-04-02,2017-06-22,1096.0
IWAKTMEB,20,0,19,Lost,2017-04-02,2017-04-10,0.0
AKT5EF0X,20,0,19,Won,2017-04-02,2017-08-04,572.0
89064N0X,13,3,6,Lost,2017-04-02,2017-04-07,0.0
V7YVW4U0,13,1,42,Won,2017-04-02,2017-04-12,3731.0
TBJ99S41,2,2,44,Lost,2017-04-02,2017-04-12,0.0
QWLH0WD8,32,5,35,Won,2017-04-02,2017-06-13,1214.0
JZTX4MXK,32,1,69,Won,2017-04-02,2017-04-03,4444.0
4AHNCJ2Y,0,0,56,Won,2017-04-03,2017-06-27,524.0
H5VBBEVI,18,5,,Engaging,2017-04-03,,
MB7G8DWS,18,4,,Engaging,2017-04-03,,
JK75NQBD,18,5,7,Won,2017-04-03,2017-05-20,997.0
U1BDEL90,12,3,1,Won,2017-04-03,2017-04-10,2794.0
A9C9YCSN,9,2,56,Won,2017-04-03,2017-04-09,53.0
524GC3WL,9,3,28,Won,2017-04-03,2017-04-13,3141.0
T4ZW6SS4,19,2,62,Lost,2017-04-03,2017-04-15,0.0
FH4VP5CL,19,5,4,Won,2017-04-03,2017-06-26,1109.0
K9MMOXUC,19,4,39,Won,2017-04-03,2017-04-14,5691.0
2HS1C21I,27,1,,Engaging,2017-04-03,,
LV5SEMZQ,27,2,49,Won,2017-04-03,2017-04-07,52.0
50B2JN7F,7,2,35,Lost,2017-04-03,2017-04-10,0.0
JXS3KFKM,7,0,2,Won,2017-04-03,2017-04-05,532.0
QODSAVWU,7,1,38,Won,2017-04-03,2017-04-04,5615.0
Q2BB73WT,25,5,,Engaging,2017-04-03,,
UH3P961U,29,0,31,Lost,2017-04-03,2017-04-04,0.0
3BQTRX5Y,31,1,21,Lost,2017-04-03,2017-05-26,0.0
YTL8VNGT,31,0,40,Won,2017-04-03,2017-04-12,565.0
BL4SKUCN,3,0,58,Lost,2017-04-03,2017-04-11,0.0
8TRT2HNF,26,0,32,Engaging,2017-04-03,,
ZLN48IIP,26,0,39,Engaging,2017-04-03,,
W355HYRD,20,1,26,Lost,2017-04-03,2017-04-05,0.0
5UE0TE1R,20,1,79,Won,2017-04-03,2017-04-14,3991.0
RFNRVNXJ,13,1,42,Won,2017-04-03,2017-05-20,5763.0
UTZDDOU7,2,2,12,Lost,2017-04-03,2017-04-14,0.0
HVT28XPH,23,2,,Engaging,2017-04-03,,
2ZXKC707,23,3,9,Lost,2017-04-03,2017-04-11,0.0
VNCFE4LQ,23,0,40,Won,2017-04-03,2017-04-15,456.0
VM0MHPAO,15,2,,Engaging,2017-04-03,,
28QWFYSP,15,2,6,Lost,2017-04-03,2017-04-05,0.0
VIV0OXU6,0,0,15,Won,2017-04-04,2017-04-11,582.0
KVF0HK8S,0,2,15,Won,2017-04-04,2017-04-12,59.0
JLT2LLR3,21,3,17,Won,2017-04-04,2017-04-09,3259.0
LXZD2PZD,12,4,,Engaging,2017-04-04,,
2LF1TSPZ,12,0,25,Lost,2017-04-04,2017-05-10,0.0
FBJHTF91,12,5,41,Lost,2017-04-04,2017-04-11,0.0
Z50GQV8I,12,0,74,Won,2017-04-04,2017-04-11,593.0
O2CPAAF0,12,1,55,Won,2017-04-04,2017-06-26,5197.0
CEOTU8PX,9,1,14,Lost,2017-04-04,2017-04-15,0.0
2S3DHZFO,9,1,44,Lost,2017-04-04,2017-06-21,0.0
ZE1ZKD7Q,9,2,66,Lost,2017-04-04,2017-04-12,0.0
Y9XOOWHS,9,3,22,Won,2017-04-04,2017-06-18,3031.0
5FIGO7XN,19,1,26,Lost,2017-04-04,2017-04-15,0.0
EFO8XWXE,19,1,81,Won,2017-04-04,2017-05-25,5244.0
BPOTQCFG,27,2,,Engaging,2017-04-04,,
62R8ERQ0,27,2,32,Lost,2017-04-04,2017-04-10,0.0
HYCELUAD,14,4,51,Won,2017-04-04,2017-06-20,5946.0
MJZP9WYC,25,5,30,Lost,2017-04-04,2017-04-08,0.0
JNYS6BIJ,29,4,45,Lost,2017-04-04,2017-04-11,0.0
LUT9KYJA,29,1,63,Won,2017-04-04,2017-06-06,4335.0
DIWC1AHU,5,4,22,Lost,2017-04-04,2017-04-06,0.0
ILYP3YGW,5,1,44,Won,2017-04-04,2017-04-06,5063.0
0XC4DR3F,5,1,67,Won,2017-04-04,2017-04-10,5032.0
3ZM8BJQO,31,1,45,Won,2017-04-04,2017-05-31,4398.0
AM5J5QPK,31,1,60,Won,2017-04-04,2017-04-06,4449.0
DRFUPEOU,30,4,5,Lost,2017-04-04,2017-05-10,0.0
I19TOSXS,3,0,72,Lost,2017-04-04,2017-04-06,0.0
DWO4HD34,3,3,38,Lost,2017-04-04,2017-04-15,0.0
4YH4JR1Q,3,2,24,Won,2017-04-04,2017-05-31,50.0
XM4VD3NN,26,5,,Engaging,2017-04-04,,
NUA0OE6Z,26,0,31,Won,2017-04-04,2017-06-03,605.0
GDOHDB6U,26,2,60,Won,2017-04-04,2017-04-08,57.0
I58DG1XE,26,3,9,Won,2017-04-04,2017-06-10,2882.0
YA3O04NX,6,3,29,Won,2017-04-04,2017-06-05,3011.0
D62905BC,33,4,,Engaging,2017-04-04,,
C2X9D7JO,33,5,57,Won,2017-04-04,2017-04-11,1181.0
SBLP2LJB,8,5,2,Won,2017-04-04,2017-06-11,1067.0
3CWKBXEN,20,0,17,Lost,2017-04-04,2017-04-13,0.0
ZG82F4GH,20,0,36,Lost,2017-04-04,2017-04-09,0.0
64KS4KGN,2,2,38,Won,2017-04-04,2017-04-06,54.0
637HKAFD,32,0,53,Won,2017-04-04,2017-06-29,564.0
U9E3G8UT,0,5,12,Lost,2017-04-05,2017-04-06,0.0
FB1AO8SL,0,2,2,Won,2017-04-05,2017-04-14,57.0
79LGX9EX,18,1,79,Won,2017-04-05,2017-06-30,5558.0
LOAYKUEO,1,4,72,Lost,2017-04-05,2017-04-10,0.0
EM4XNIPW,12,0,62,Lost,2017-04-05,2017-04-07,0.0
E6WG7J0I,12,5,7,Won,2017-04-05,2017-04-10,1083.0
37FL55S0,9,1,72,Won,2017-04-05,2017-04-06,5647.0
RSXFS096,19,0,81,Lost,2017-04-05,2017-08-07,0.0
5QSU8PQU,19,1,62,Won,2017-04-05,2017-06-19,4648.0
N58V2ML8,19,2,55,Won,2017-04-05,2017-04-14,50.0
SFI9TVH3,7,3,35,Lost,2017-04-05,2017-04-07,0.0
0G65AQVC,29,0,41,Lost,2017-04-05,2017-05-30,0.0
F91QWQ1G,29,1,63,Lost,2017-04-05,2017-04-07,0.0
XEP9GSSY,5,0,14,Lost,2017-04-05,2017-08-07,0.0
0000I7AO,5,0,56,Won,2017-04-05,2017-05-12,505.0
A0VM9Q5M,30,1,16,Lost,2017-04-05,2017-04-15,0.0
P9SDPJJO,30,0,32,Won,2017-04-05,2017-04-06,450.0
NW6OPA4M,30,4,5,Won,2017-04-05,2017-05-21,4983.0
ZZQB2NPD,3,5,58,Won,2017-04-05,2017-06-19,1140.0
9ILB20UV,26,2,,Engaging,2017-04-05,,
KG5JIU81,26,5,21,Lost,2017-04-05,2017-04-07,0.0
4XGA0K6N,26,3,40,Won,2017-04-05,2017-06-22,3188.0
MV1LBCP5,20,0,62,Lost,2017-04-05,2017-04-06,0.0
UIFIWKNI,20,5,77,Won,2017-04-05,2017-08-02,1091.0
MBGVOGCY,20,4,4,Won,2017-04-05,2017-04-12,5095.0
2WQ5FUPR,20,2,11,Won,2017-04-05,2017-08-02,51.0
DA6LGJ66,24,2,32,Won,2017-04-05,2017-06-19,62.0
OJSYLHMZ,23,0,82,Won,2017-04-05,2017-06-28,550.0
QO6CI3P4,11,2,26,Won,2017-04-05,2017-04-07,45.0
PNO7D8PD,32,0,,Engaging,2017-04-05,,
HJP5X1MT,0,0,18,Won,2017-04-06,2017-06-09,527.0
JO4MF90Q,18,0,42,Lost,2017-04-06,2017-04-15,0.0
RX95UPUC,18,5,77,Lost,2017-04-06,2017-05-30,0.0
2GV66JA7,17,3,,Engaging,2017-04-06,,
0SMQAD34,9,3,15,Lost,2017-04-06,2017-04-08,0.0
THMEDL51,9,2,59,Won,2017-04-06,2017-04-14,64.0
94B4785B,19,3,55,Won,2017-04-06,2017-04-15,3655.0
AKMV6WN5,27,6,,Engaging,2017-04-06,,
HPIKEMB9,27,2,,Engaging,2017-04-06,,
SLN6HHLD,7,2,3,Lost,2017-04-06,2017-04-16,0.0
MU3PM8ON,7,3,59,Lost,2017-04-06,2017-04-13,0.0
U0E0XHK9,25,3,,Engaging,2017-04-06,,
E6GVZ30Q,29,0,23,Won,2017-04-06,2017-05-21,561.0
8254HM4E,31,5,,Engaging,2017-04-06,,
QVWM8LUB,30,0,34,Lost,2017-04-06,2017-08-06,0.0
7C2HU8OC,30,5,21,Lost,2017-04-06,2017-04-16,0.0
74P8ZFDD,30,4,53,Won,2017-04-06,2017-04-07,6154.0
MB3376Q1,30,1,9,Won,2017-04-06,2017-04-12,4756.0
RSAGMF10,3,0,67,Lost,2017-04-06,2017-04-14,0.0
3N6VGWVS,3,2,29,Won,2017-04-06,2017-05-30,61.0
KG61YJ92,4,0,75,Won,2017-04-06,2017-06-24,575.0
Z4A1R9CJ,4,5,22,Won,2017-04-06,2017-05-22,1147.0
I6ZWBDU6,4,3,24,Won,2017-04-06,2017-06-12,3161.0
3DB2J8UR,8,0,38,Lost,2017-04-06,2017-04-16,0.0
6ER2KL7X,23,3,11,Lost,2017-04-06,2017-04-14,0.0
CBTC7BHL,23,0,60,Won,2017-04-06,2017-05-04,525.0
93JCG10L,32,1,13,Won,2017-04-06,2017-04-12,4168.0
X9BUD48V,0,0,75,Won,2017-04-07,2017-04-08,596.0
QCNOCX0P,21,1,,Engaging,2017-04-07,,
TQLJOZBP,21,2,83,Won,2017-04-07,2017-04-15,59.0
9IE6GBXM,18,1,51,Lost,2017-04-07,2017-05-14,0.0
M9V8824W,12,3,,Engaging,2017-04-07,,
BG2656VA,12,4,43,Won,2017-04-07,2017-04-15,5684.0
JXBUN5MY,17,3,41,Lost,2017-04-07,2017-04-15,0.0
7TJEHAED,9,1,29,Won,2017-04-07,2017-04-15,4413.0
QPOE9V6Y,19,3,52,Lost,2017-04-07,2017-04-17,0.0
ULJM9JGL,19,3,74,Lost,2017-04-07,2017-04-15,0.0
PYY9M6Q4,19,1,48,Won,2017-04-07,2017-04-13,4152.0
WAF692K8,27,2,13,Won,2017-04-07,2017-06-24,51.0
0UDLH6I3,14,0,80,Lost,2017-04-07,2017-04-15,0.0
WUGE2QUO,7,3,71,Lost,2017-04-07,2017-04-18,0.0
XBLA9VO6,29,5,64,Won,2017-04-07,2017-05-18,1103.0
QL7H3WQZ,5,5,75,Won,2017-04-07,2017-04-09,1091.0
DXBLA2BS,5,5,84,Won,2017-04-07,2017-04-17,1189.0
EYW0QD8A,5,1,67,Won,2017-04-07,2017-06-27,4534.0
NXWNJ7U5,31,0,30,Lost,2017-04-07,2017-05-12,0.0
8LVFBGN4,31,5,43,Lost,2017-04-07,2017-04-16,0.0
UUGY3W44,30,0,,Engaging,2017-04-07,,
BHHDOY2E,30,3,,Engaging,2017-04-07,,
SUQNORF2,3,0,10,Lost,2017-04-07,2017-04-16,0.0
3M03SX77,26,0,11,Won,2017-04-07,2017-04-13,522.0
C7Y0UUIN,26,1,31,Won,2017-04-07,2017-05-27,5012.0
DI6H5ERU,33,5,57,Won,2017-04-07,2017-04-08,1109.0
SQZ293C0,4,4,27,Won,2017-04-07,2017-04-13,4659.0
2SGRE4VE,8,0,8,Lost,2017-04-07,2017-04-16,0.0
AMKR98V4,2,4,10,Lost,2017-04-07,2017-06-13,0.0
DESFU690,2,4,72,Lost,2017-04-07,2017-04-09,0.0
V8HMIE7M,2,2,44,Lost,2017-04-07,2017-05-30,0.0
91JBU17E,2,3,56,Lost,2017-04-07,2017-04-12,0.0
XDECB9X2,23,0,,Engaging,2017-04-07,,
4MMQZHCK,23,3,43,Lost,2017-04-07,2017-04-16,0.0
RSKU2ZHM,32,3,23,Lost,2017-04-07,2017-04-13,0.0
8LTQ9ESQ,0,3,14,Lost,2017-04-08,2017-04-15,0.0
EBBIJKLT,0,5,65,Won,2017-04-08,2017-04-15,1142.0
GL95LARP,18,1,,Engaging,2017-04-08,,
8RIKWACO,12,0,80,Won,2017-04-08,2017-05-27,491.0
FM505XD5,17,4,78,Engaging,2017-04-08,,
U3394VAL,9,1,22,Lost,2017-04-08,2017-04-18,0.0
G58AHYTW,9,2,15,Lost,2017-04-08,2017-04-14,0.0
KK7L97V7,9,1,24,Won,2017-04-08,2017-04-09,5678.0
GWRPJWRO,19,1,4,Lost,2017-04-08,2017-04-16,0.0
GNKFTK7J,19,0,68,Won,2017-04-08,2017-06-14,547.0
UEL6CAP9,14,0,73,Lost,2017-04-08,2017-04-16,0.0
2FEA30KT,25,5,63,Won,2017-04-08,2017-05-25,935.0
P2VXL7MO,25,4,60,Won,2017-04-08,2017-04-10,4761.0
YT7QY06V,25,3,50,Won,2017-04-08,2017-04-14,3224.0
L66MAMK5,31,0,69,Won,2017-04-08,2017-04-17,501.0
RGYBSSEK,3,3,66,Won,2017-04-08,2017-04-17,3532.0
J6F10SFK,26,3,,Engaging,2017-04-08,,
5KC9ZGBX,33,1,76,Won,2017-04-08,2017-04-12,4320.0
AYIPNQFR,4,2,27,Lost,2017-04-08,2017-04-10,0.0
Q1MP64HG,20,5,83,Won,2017-04-08,2017-06-11,1123.0
XGD6BFD6,13,1,77,Won,2017-04-08,2017-04-09,5217.0
1IH166HI,2,2,10,Lost,2017-04-08,2017-05-27,0.0
U4IJO6SL,23,1,,Engaging,2017-04-08,,
BK85705L,23,0,45,Won,2017-04-08,2017-06-10,595.0
77MKNCO3,23,4,43,Won,2017-04-08,2017-04-16,5848.0
OB7TAJOZ,32,0,21,Lost,2017-04-08,2017-04-09,0.0
DU0E2LMZ,32,2,53,Lost,2017-04-08,2017-04-13,0.0
1B4CL153,32,4,76,Won,2017-04-08,2017-04-17,5884.0
93X2W24Q,0,3,2,Won,2017-04-09,2017-06-02,3666.0
U0E9CRX5,21,0,80,Lost,2017-04-09,2017-04-18,0.0
I7KV29LC,18,0,43,Won,2017-04-09,2017-04-20,598.0
NNM6GN1J,18,3,36,Won,2017-04-09,2017-04-16,3275.0
D1UDLFVY,1,0,24,Lost,2017-04-09,2017-04-10,0.0
M8WP93D4,1,0,38,Lost,2017-04-09,2017-04-18,0.0
3GPAFD3X,1,2,84,Lost,2017-04-09,2017-04-20,0.0
PVLGUIEN,12,3,,Engaging,2017-04-09,,
XUQ7RS1Q,17,1,1,Lost,2017-04-09,2017-05-30,0.0
UFGI9P05,9,1,58,Won,2017-04-09,2017-04-18,4978.0
RDQZ245F,27,2,13,Won,2017-04-09,2017-05-29,56.0
JA2CDNVM,7,3,37,Won,2017-04-09,2017-04-14,3077.0
R0XAJA2I,25,5,35,Won,2017-04-09,2017-04-17,974.0
BU1B6PHK,31,5,9,Won,2017-04-09,2017-04-10,915.0
C3918FWQ,30,5,63,Lost,2017-04-09,2017-08-12,0.0
8GBXTWXE,30,3,5,Lost,2017-04-09,2017-04-16,0.0
Z29AX2KB,30,5,11,Won,2017-04-09,2017-06-20,983.0
E733YMVH,6,5,37,Won,2017-04-09,2017-04-10,1204.0
Y35ES8UY,4,4,11,Lost,2017-04-09,2017-04-16,0.0
QDRYCR05,8,5,44,Won,2017-04-09,2017-04-10,970.0
TYWS7KJR,20,0,1,Won,2017-04-09,2017-04-16,575.0
X22G55Y5,13,4,25,Won,2017-04-09,2017-06-18,5986.0
X7FZMKZW,2,5,22,Lost,2017-04-09,2017-04-21,0.0
72WE0PUH,23,2,57,Won,2017-04-09,2017-06-16,64.0
45B6VA2Y,11,2,,Engaging,2017-04-09,,
SKBDCYV5,32,5,81,Engaging,2017-04-09,,
HLGGWYP1,32,0,60,Lost,2017-04-09,2017-04-15,0.0
RU3OP2BA,32,3,40,Won,2017-04-09,2017-06-26,3070.0
YXOM4S7G,0,2,22,Lost,2017-04-10,2017-04-11,0.0
JPH5WS60,21,0,36,Lost,2017-04-10,2017-04-11,0.0
O1TDG6YN,18,5,48,Lost,2017-04-10,2017-04-17,0.0
4INFXLM5,1,2,56,Lost,2017-04-10,2017-04-20,0.0
LIZMTGH2,1,3,38,Won,2017-04-10,2017-04-18,3409.0
04LU4OPA,17,4,0,Won,2017-04-10,2017-06-11,5721.0
T1I8GE75,17,1,25,Won,2017-04-10,2017-06-28,5039.0
2HU581DM,17,1,77,Won,2017-04-10,2017-04-11,5000.0
75S7S74S,9,0,35,Lost,2017-04-10,2017-04-18,0.0
VTVF5TBV,9,1,10,Lost,2017-04-10,2017-04-18,0.0
6AC2ATXU,9,4,29,Won,2017-04-10,2017-04-16,4955.0
F4J6AVPQ,9,1,11,Won,2017-04-10,2017-04-17,5065.0
NFTSU7RW,9,1,28,Won,2017-04-10,2017-04-17,4343.0
NCUXZU3S,9,1,65,Won,2017-04-10,2017-04-20,3892.0
YGNVLLUR,7,0,75,Lost,2017-04-10,2017-04-20,0.0
XQ0N9T87,25,3,,Engaging,2017-04-10,,
O08NQM1J,29,3,9,Lost,2017-04-10,2017-04-11,0.0
5OJ4IRW4,5,5,12,Won,2017-04-10,2017-06-27,1115.0
ZLY8SZXO,31,0,41,Won,2017-04-10,2017-04-16,533.0
DCC85LZO,31,5,9,Won,2017-04-10,2017-04-13,1290.0
ZVWUL0LL,30,0,35,Lost,2017-04-10,2017-04-12,0.0
4R5LIB5F,30,5,32,Lost,2017-04-10,2017-06-13,0.0
P010EEZF,3,2,18,Lost,2017-04-10,2017-04-12,0.0
7AL9GWK6,3,5,10,Won,2017-04-10,2017-06-02,1047.0
RHXY2M2W,3,2,29,Won,2017-04-10,2017-04-18,47.0
IKU97NEU,26,3,24,Engaging,2017-04-10,,
R7SESFM0,6,0,11,Lost,2017-04-10,2017-04-21,0.0
X501NN9P,6,1,56,Won,2017-04-10,2017-06-09,4413.0
AUDYTWRK,33,5,35,Won,2017-04-10,2017-06-26,950.0
EUKD4Z0V,20,1,55,Lost,2017-04-10,2017-04-16,0.0
KPUHKYWU,20,1,70,Won,2017-04-10,2017-04-20,4136.0
B0KF3NFK,2,2,59,Won,2017-04-10,2017-04-18,62.0
70M5V003,23,2,40,Lost,2017-04-10,2017-04-18,0.0
456BP2X7,32,3,,Engaging,2017-04-10,,
OC66D0JA,32,0,31,Won,2017-04-10,2017-04-11,467.0
KE7SZLG7,21,5,26,Won,2017-04-11,2017-06-11,1075.0
XYZ39YT2,1,2,2,Lost,2017-04-11,2017-04-19,0.0
O4LNS6IC,17,2,51,Won,2017-04-11,2017-04-13,52.0
UKIM9XIZ,9,1,37,Lost,2017-04-11,2017-04-19,0.0
5Z0ACVAM,9,1,37,Lost,2017-04-11,2017-04-12,0.0
DIAR4IM7,9,1,11,Won,2017-04-11,2017-04-18,4837.0
30YWHJV8,19,5,55,Lost,2017-04-11,2017-04-18,0.0
ABXW1X4U,27,0,21,Lost,2017-04-11,2017-06-22,0.0
SZ1H1L8I,27,5,76,Won,2017-04-11,2017-04-13,1163.0
IR03B656,7,0,59,Lost,2017-04-11,2017-04-21,0.0
6NZROTHF,29,4,57,Lost,2017-04-11,2017-06-10,0.0
IFIIB8Y6,31,0,43,Lost,2017-04-11,2017-04-13,0.0
J58BUYQH,30,5,,Engaging,2017-04-11,,
R2CS85YJ,30,0,33,Lost,2017-04-11,2017-04-13,0.0
8EAINY61,30,0,63,Lost,2017-04-11,2017-04-18,0.0
T23MHC9C,30,0,16,Won,2017-04-11,2017-04-18,568.0
D30QC4EE,30,1,57,Won,2017-04-11,2017-06-19,5063.0
JHIX3ODA,4,3,14,Lost,2017-04-11,2017-04-21,0.0
BPUE8GTU,4,2,59,Won,2017-04-11,2017-06-06,46.0
2DOJKFNW,8,3,14,Lost,2017-04-11,2017-04-12,0.0
0PSKGNYE,8,0,29,Won,2017-04-11,2017-04-12,504.0
J75N0QYA,8,2,29,Won,2017-04-11,2017-04-13,55.0
SDS8SAZC,24,1,34,Won,2017-04-11,2017-06-17,4760.0
1426E8W6,2,0,8,Lost,2017-04-11,2017-04-21,0.0
3BFBN8JW,2,3,24,Lost,2017-04-11,2017-04-18,0.0
W1GERPB9,23,1,20,Won,2017-04-11,2017-06-21,4653.0
FN1QX0BQ,11,2,,Engaging,2017-04-11,,
922DHXBA,11,2,52,Lost,2017-04-11,2017-04-22,0.0
L36WU4AH,11,2,47,Won,2017-04-11,2017-04-12,55.0
2K8H292S,0,0,59,Lost,2017-04-12,2017-04-18,0.0
7Y530NLJ,21,5,27,Engaging,2017-04-12,,
XNHGOHPW,21,3,43,Won,2017-04-12,2017-04-22,3223.0
GAM8C5ET,18,4,1,Lost,2017-04-12,2017-04-17,0.0
BHT7UEDJ,18,0,80,Won,2017-04-12,2017-04-19,553.0
7PAVX9CP,18,5,26,Won,2017-04-12,2017-04-14,1114.0
IVW8MQGN,1,3,14,Won,2017-04-12,2017-04-20,3785.0
CVFUMOK9,12,4,56,Engaging,2017-04-12,,
1VHUPB8X,9,5,67,Lost,2017-04-12,2017-04-14,0.0
G5FN7I7T,9,3,29,Lost,2017-04-12,2017-06-28,0.0
OHVPXBSR,19,1,79,Won,2017-04-12,2017-04-13,5316.0
GHY9QZKG,25,2,31,Lost,2017-04-12,2017-04-16,0.0
M9RGVU1F,5,1,8,Lost,2017-04-12,2017-04-24,0.0
JBBJL4C2,5,0,18,Won,2017-04-12,2017-06-23,531.0
HMI6RBK9,5,0,56,Won,2017-04-12,2017-06-16,544.0
2EKGLB0Q,31,0,78,Won,2017-04-12,2017-04-13,478.0
NBYPJR21,31,1,23,Won,2017-04-12,2017-04-22,5672.0
HYPZOTY8,31,2,31,Won,2017-04-12,2017-04-19,51.0
31I0SB7T,31,3,43,Won,2017-04-12,2017-04-19,3141.0
R0CLLIH9,30,1,,Engaging,2017-04-12,,
UIDAJBAI,30,1,16,Lost,2017-04-12,2017-04-13,0.0
VO3C2LE4,30,2,33,Lost,2017-04-12,2017-04-16,0.0
UC7JT39Q,26,2,30,Lost,2017-04-12,2017-04-13,0.0
F1LLBOUV,6,5,10,Lost,2017-04-12,2017-04-13,0.0
7H9J8W50,6,4,35,Lost,2017-04-12,2017-04-14,0.0
8O03S3U3,4,4,12,Lost,2017-04-12,2017-04-22,0.0
TGQN6HTN,20,4,41,Won,2017-04-12,2017-06-21,5393.0
X8GGF9MG,24,2,18,Engaging,2017-04-12,,
CPJK2600,2,2,66,Lost,2017-04-12,2017-04-19,0.0
3P7QQSVF,23,2,,Engaging,2017-04-12,,
PGXIPGDM,23,3,46,Engaging,2017-04-12,,
TLXS1NB8,23,4,32,Lost,2017-04-12,2017-04-19,0.0
TRR34NSR,23,0,35,Won,2017-04-12,2017-06-06,638.0
F2KINGVU,23,2,40,Won,2017-04-12,2017-04-23,50.0
Q169CIK6,11,3,4,Lost,2017-04-12,2017-04-18,0.0
1QWG9VM6,32,1,34,Won,2017-04-12,2017-04-22,4272.0
8OHCCD42,0,5,3,Lost,2017-04-13,2017-04-15,0.0
QBCK25DV,0,2,37,Won,2017-04-13,2017-04-15,58.0
8IEVY30X,21,5,51,Won,2017-04-13,2017-04-14,1088.0
6444O6DK,12,0,17,Lost,2017-04-13,2017-04-23,0.0
GNL7T2JP,12,1,62,Lost,2017-04-13,2017-04-18,0.0
V9YR14KW,17,0,55,Lost,2017-04-13,2017-04-20,0.0
24LP4J8U,17,1,41,Lost,2017-04-13,2017-05-13,0.0
37LTMWB0,9,0,2,Lost,2017-04-13,2017-04-20,0.0
8BH9RNZI,9,1,28,Lost,2017-04-13,2017-04-14,0.0
2ZU519Y6,9,5,15,Won,2017-04-13,2017-04-19,1327.0
ZESI2PFU,9,5,18,Won,2017-04-13,2017-06-27,923.0
X8T4XLTY,9,5,61,Won,2017-04-13,2017-04-23,1058.0
OS2CD01K,9,4,67,Won,2017-04-13,2017-04-21,5220.0
JNKDEAG9,7,4,11,Lost,2017-04-13,2017-04-19,0.0
7MGVL7FC,7,2,58,Won,2017-04-13,2017-04-22,55.0
IFJ2AE9R,25,3,13,Lost,2017-04-13,2017-04-20,0.0
HEDUIEUN,25,2,34,Won,2017-04-13,2017-06-23,62.0
D3OST43E,29,5,30,Won,2017-04-13,2017-04-20,996.0
Z7OH4GWO,31,1,,Engaging,2017-04-13,,
9537WTHG,31,0,57,Lost,2017-04-13,2017-06-09,0.0
6PMHI9G4,31,0,35,Won,2017-04-13,2017-04-22,543.0
H3ITKE4I,30,1,34,Lost,2017-04-13,2017-04-19,0.0
4RPUMZ9M,30,1,78,Lost,2017-04-13,2017-04-21,0.0
U9RFE81I,4,2,75,Lost,2017-04-13,2017-08-16,0.0
4T2XENE2,8,5,61,Lost,2017-04-13,2017-06-16,0.0
LIFA0JYO,2,2,22,Lost,2017-04-13,2017-05-26,0.0
JQ8V4I1K,2,2,3,Won,2017-04-13,2017-04-22,56.0
N5CCEEOY,23,4,41,Lost,2017-04-13,2017-04-20,0.0
C0SNGBJU,23,3,5,Lost,2017-04-13,2017-04-23,0.0
VN6JB8HU,11,5,68,Won,2017-04-13,2017-06-10,1145.0
JK4IB77I,15,1,62,Lost,2017-04-13,2017-04-26,0.0
81G840FM,32,0,,Engaging,2017-04-13,,
U5K2MZB6,32,3,,Engaging,2017-04-13,,
XMEYATKB,18,4,81,Lost,2017-04-14,2017-04-19,0.0
IUDDK8Q0,18,1,6,Lost,2017-04-14,2017-04-22,0.0
YQXAY03C,18,3,73,Lost,2017-04-14,2017-04-19,0.0
QKQ5N9Z1,12,5,47,Won,2017-04-14,2017-04-23,1033.0
RZRRMWTH,17,3,70,Lost,2017-04-14,2017-04-20,0.0
JS9SCCJ3,9,5,29,Lost,2017-04-14,2017-04-15,0.0
WOBZWEPI,9,1,72,Lost,2017-04-14,2017-04-16,0.0
HBIQF55L,9,1,8,Won,2017-04-14,2017-08-14,4359.0
V5XB0UPL,9,1,75,Won,2017-04-14,2017-06-02,4575.0
QW9JMUTD,9,2,22,Won,2017-04-14,2017-04-22,53.0
7ODLTF4W,27,0,40,Won,2017-04-14,2017-04-16,597.0
RUCPPMPY,27,3,82,Won,2017-04-14,2017-06-16,3179.0
SJHD5TFA,7,0,28,Lost,2017-04-14,2017-06-16,0.0
2B0QVPBT,7,2,65,Won,2017-04-14,2017-04-15,57.0
YIZ1VQ3U,25,3,35,Lost,2017-04-14,2017-04-15,0.0
FMNSL9TP,25,3,60,Won,2017-04-14,2017-04-24,2997.0
8ZU8D508,29,0,21,Won,2017-04-14,2017-05-29,545.0
NVDVFYGE,5,0,84,Won,2017-04-14,2017-04-25,565.0
QQH0YV1W,5,2,72,Won,2017-04-14,2017-04-24,54.0
ZVAZKWF3,31,1,,Engaging,2017-04-14,,
IUNX2OMX,31,0,40,Lost,2017-04-14,2017-04-15,0.0
